id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
58492116,35000,30864.04981,35000,30864.04981,0.2899,1115.77,983.9194532,5507.52,4856.696332,1.134005427,8,1,36,7,1,1
58492525,20000,17636.59989,20000,17636.59989,0.2299,563.7,497.087568,2203.71,1943.297578,1.134005427,8,1,60,27,1,4
58492574,20000,17768.39951,1000,888.4199757,0.2899,610.62,542.4870056,2435.55,2163.791272,1.125593781,9,1,36,2,1,3
58493049,20000,17636.59989,20000,17636.59989,0.2899,424.85,374.6454732,1688.3,1488.79358,1.134005427,8,1,60,8,1,4
58493086,28000,24691.23985,28000,24691.23985,0.2899,675.12,595.341066,2773.32,2445.596761,1.134005427,8,1,60,16,1,2
58493513,4000,3527.319979,4000,3527.319979,0.2099,1372.97,1210.726128,4240.09,3739.038542,1.134005427,8,1,36,25,1,4
58493590,1000,888.4199757,1000,888.4199757,0.1399,34.18,30.36619477,41913.62,37236.89726,1.125593781,9,1,36,14,1,3
58494172,10550,9372.830744,10550,9372.830744,0.1655,259.65,230.6782467,1028.9,914.095313,1.125593781,9,1,60,17,1,4
58494397,21000,18518.42989,21000,18518.42989,0.1825,536.13,472.7755151,2101.94,1853.553739,1.134005427,8,1,60,21,1,2
58502468,24200,21340.28587,24200,21340.28587,0.1825,617.82,544.8122073,2422.21,2135.977431,1.134005427,8,1,60,21,1,2
58503512,7000,6172.809963,7000,6172.809963,0.2899,219,193.1207688,7087.85,6250.278728,1.134005427,8,1,36,5,0,2
58503692,25000,22045.74987,25000,22045.74987,0.2899,543.44,479.2216923,2219.55,1957.265765,1.134005427,8,1,60,9,0,2
58503789,5000,4409.149974,5000,4409.149974,0.2899,159.4,140.5637012,637.6,562.2548046,1.134005427,8,1,36,7,1,2
58503981,16000,14109.27992,16000,14109.27992,0.1757,402.57,354.998301,1657.13,1461.306939,1.134005427,8,1,60,19,0,0
58512195,25000,22610.38333,25000,22610.38333,0.2899,763.28,690.3221354,3044.45,2753.447261,1.105686694,0,1,36,2,1,1
58513841,10000,8818.299947,10000,8818.299947,0.2899,212.43,187.3271458,1056.6,931.7415724,1.134005427,8,1,60,8,0,4
58514054,4800,4232.783975,4800,4232.783975,0.1699,171.11,150.8899304,675.38,595.5703418,1.134005427,8,1,36,18,1,2
58514061,35000,30864.04981,35000,30864.04981,0.2899,760.82,670.9138966,3021.91,2664.810879,1.134005427,8,1,60,9,1,2
58522240,15000,13227.44992,15000,13227.44992,0.1465,354.1,312.2560011,1391.98,1227.489716,1.134005427,8,1,60,15,1,1
58522905,30000,26652.59927,30000,26652.59927,0.1786,1082.47,961.6879711,4255.46,3780.63567,1.125593781,9,1,36,20,1,0
58523123,10500,9259.214944,10500,9259.214944,0.1919,273.48,241.162867,10839.4,9558.508045,1.134005427,8,1,60,23,1,2
58524144,18000,15991.55956,18000,15991.55956,0.2899,600.36,533.3718166,2441.03,2168.659813,1.125593781,9,1,36,11,1,4
58524446,24000,21322.07942,24000,21322.07942,0.1825,612.72,544.3526875,2390.05,2123.368163,1.125593781,9,0,60,21,1,3
58532172,10000,8818.299947,10000,8818.299947,0.2899,333.53,294.1167581,1343.16,1184.438776,1.134005427,8,1,36,11,1,3
58532330,12000,10581.95994,12000,10581.95994,0.2899,382.55,337.3440645,1906.64,1681.332341,1.134005427,8,1,36,10,1,3
58532952,7825,6900.319709,7825,6900.319709,0.1786,282.35,248.984699,1141.05,1006.212115,1.134005427,8,1,36,20,1,0
58533059,14475,12764.48917,14475,12764.48917,0.1999,383.42,338.1112566,1517.6,1338.2652,1.134005427,8,1,60,24,1,2
58533773,35000,31654.53666,35000,31654.53666,0.1699,869.66,786.5338386,4086.13,3695.558625,1.105686694,0,1,60,18,1,4
58542112,20000,17636.59989,20000,17636.59989,0.2899,670.9,591.6197434,2669.5,2354.045171,1.134005427,8,1,36,12,1,1
58542443,10500,9328.409745,10500,9328.409745,0.1561,367.14,326.1745099,1459.45,1296.604534,1.125593781,9,1,36,16,1,2
58542596,35000,31654.53666,35000,31654.53666,0.1561,843.9,763.2360996,3345.25,3025.495393,1.105686694,0,1,60,16,1,4
58542644,6000,5290.979968,6000,5290.979968,0.2899,197.95,174.5582475,784.11,691.4517171,1.134005427,8,1,36,10,1,4
58542726,15000,13227.44992,15000,13227.44992,0.2899,326.07,287.5383064,1621.19,1429.613969,1.134005427,8,1,60,9,0,4
58543301,20000,17636.59989,20000,17636.59989,0.2899,434.75,383.3755902,1714.58,1511.968072,1.134005427,8,1,60,9,0,2
58543725,14000,12345.61993,14000,12345.61993,0.2899,421.61,371.7883441,1702.98,1501.738844,1.134005427,8,0,36,1,0,2
58544190,24000,21163.91987,24000,21163.91987,0.2899,1372.97,1210.726128,1920.48,1693.536868,1.134005427,8,1,60,5,1,4
58552730,20000,17636.59989,20000,17636.59989,0.1333,1372.97,1210.726128,20324.45,17922.70964,1.134005427,8,1,60,13,0,2
58553127,8200,7231.005957,8200,7231.005957,0.2899,273.5,241.1805036,1361.9,1200.96427,1.134005427,8,1,36,15,1,2
58562289,20000,17636.59989,20000,17636.59989,0.2899,645.25,569.0008041,2569.9,2266.214903,1.134005427,8,1,36,8,1,1
58563047,10000,8884.199757,10000,8884.199757,0.2899,314.2,279.1415564,1247.71,1108.490488,1.125593781,9,1,60,6,1,4
58563231,11975,10559.91419,11975,10559.91419,0.2899,501.76,442.4670181,1553.49,1369.914078,1.134005427,8,0,36,35,1,4
58563253,12000,10581.95994,12000,10581.95994,0.2899,361.38,318.6757235,41913.62,36960.6873,1.134005427,8,1,36,1,0,3
58572818,18000,15872.9399,18000,15872.9399,0.2899,580.73,512.1051328,2317.92,2044.011381,1.134005427,8,1,36,8,1,1
58572961,16000,14109.27992,16000,14109.27992,0.2899,361.52,318.7991797,1423.52,1255.302634,1.134005427,8,1,60,12,0,2
58583220,7800,6878.273959,7800,6878.273959,0.1399,266.55,235.0517851,1326.69,1169.915036,1.134005427,8,1,36,14,1,3
58583261,35000,30864.04981,10000,8818.299947,0.1465,236.07,208.1736068,936.14,825.5163312,1.134005427,8,1,60,15,0,2
58583484,25400,22398.48187,25400,22398.48187,0.1561,888.11,783.1620366,3530.41,3113.221432,1.134005427,8,1,60,16,1,2
58583847,28275,24933.7431,28275,24933.7431,0.2899,638.87,563.3747287,2515.61,2218.340353,1.134005427,8,1,60,12,0,1
58583939,8400,7462.727796,8400,7462.727796,0.2899,1372.97,1219.773974,1112.32,988.2073074,1.125593781,9,1,36,12,1,2
58593611,12000,10581.95994,12000,10581.95994,0.1333,275.07,242.5649766,1091.39,962.4204379,1.134005427,8,1,60,15,0,3
58594265,7000,6172.809963,7000,6172.809963,0.1333,236.98,208.9760721,937.55,826.7597115,1.134005427,8,1,36,13,1,1
58602586,14000,12437.87966,14000,12437.87966,0.2899,451.68,401.2815346,1798.95,1598.223115,1.125593781,9,1,36,8,1,0
58603121,20000,17636.59989,20000,17636.59989,0.1399,465.27,410.2890416,1829.99,1613.740072,1.134005427,8,1,60,14,0,2
58603123,3000,2645.489984,3000,2645.489984,0.1855,109.29,96.37520012,452.62,399.1338922,1.134005427,8,1,36,22,1,2
58603239,13125,11574.01868,13125,11574.01868,0.2899,467.88,412.5906179,13298.44,11726.96327,1.134005427,8,1,36,18,1,4
58603265,10000,9044.153331,10000,9044.153331,0.1399,341.73,309.0658518,1717.97,1553.75841,1.105686694,0,1,36,14,1,1
58612412,15000,13227.44992,15000,13227.44992,0.2899,312.62,275.6776929,1242.84,1095.973591,1.134005427,8,1,60,10,1,2
58613233,5600,4938.24797,5600,4938.24797,0.2899,186.78,164.7082064,754.5,665.340731,1.134005427,8,1,36,11,1,4
58613708,35000,30864.04981,4200,3703.685978,0.2899,140.09,123.535564,554.62,489.0805517,1.134005427,8,1,36,11,1,2
58622339,31950,28174.46833,31950,28174.46833,0.2899,1054.04,929.4840876,4195.69,3699.88529,1.134005427,8,1,36,10,1,0
58622581,14000,12437.87966,14000,12437.87966,0.1699,499.07,443.3837573,1983.07,1761.799001,1.125593781,9,1,60,18,1,1
58623132,8675,7707.043289,8675,7707.043289,0.2899,289.34,257.0554358,1151.44,1022.962297,1.125593781,9,1,36,11,1,2
58623175,4800,4232.783975,4800,4232.783975,0.2899,157.13,138.5619471,622.66,549.0802645,1.134005427,8,1,36,9,1,1
58623348,35000,30864.04981,2100,1851.842989,0.2899,70.45,62.12492313,350.77,309.3195072,1.134005427,8,1,36,12,0,3
58624399,16000,14109.27992,16000,14109.27992,0.2899,1372.97,1210.726128,2163.8,1908.103743,1.134005427,8,1,36,12,1,4
58632315,15000,13227.44992,15000,13227.44992,0.2899,503.18,443.7192167,2002.14,1765.547106,1.134005427,8,1,60,12,0,3
58632548,10000,9044.153331,10000,9044.153331,0.2899,333.53,301.649646,1327.29,1200.421427,1.105686694,0,1,36,11,1,3
58632793,16000,14109.27992,16000,14109.27992,0.2899,500.58,441.4264587,1988.29,1753.33376,1.134005427,8,1,36,5,1,2
58633108,22400,19752.99188,22400,19752.99188,0.1561,540.1,476.2763801,2681.07,2364.247944,1.134005427,8,1,60,20,0,4
58633617,4800,4232.783975,4800,4232.783975,0.2899,150.82,132.9975998,598.92,528.1456204,1.134005427,8,1,36,6,1,2
58633871,28800,25396.70385,28800,25396.70385,0.2899,929.16,819.3611579,3684.67,3249.252527,1.134005427,8,1,36,8,1,4
58642131,35000,30864.04981,21000,18518.42989,0.2899,669.46,590.3499083,2667.14,2351.964052,1.134005427,8,1,36,7,1,2
58642193,24000,21705.96799,24000,21705.96799,0.2899,765.1,691.9681714,3127.65,2828.694617,1.105686694,0,1,36,7,1,1
58642274,35000,30864.04981,8600,7583.737954,0.1699,306.58,270.3514398,911.62,803.8938598,1.134005427,8,1,36,18,1,3
58642609,15000,13227.44992,15000,13227.44992,0.1999,397.33,350.3775118,1572.66,1386.818759,1.134005427,8,1,60,24,1,2
58643977,15300,13491.99892,15300,13491.99892,0.1699,545.42,480.9677157,2152.8,1898.403613,1.134005427,8,1,36,18,1,3
58652489,35000,31094.69915,35000,31094.69915,0.2899,1286.33,1142.801267,4026.9,3577.5784,1.125593781,9,1,36,23,1,1
58652631,14000,12345.61993,14000,12345.61993,0.1399,325.69,287.203211,1281,1129.624223,1.134005427,8,0,60,14,1,1
58653277,16725,14748.60666,16725,14748.60666,0.2899,368.08,324.5839844,1450.89,1279.438321,1.134005427,8,1,60,10,0,2
58653367,5800,5114.613969,5800,5114.613969,0.2899,191.35,168.7381695,768.76,677.9156267,1.134005427,8,1,36,10,1,1
58653544,12550,11066.96643,12550,11066.96643,0.1699,447.38,394.513103,1777.67,1567.602727,1.134005427,8,1,36,18,1,2
58653876,19000,16754.7699,19000,16754.7699,0.1333,435.53,384.0634176,1713.98,1511.438974,1.134005427,8,1,60,13,1,4
58654116,18400,16346.92755,18400,16346.92755,0.2899,487.39,433.007012,1929.13,1713.877628,1.125593781,9,1,60,24,1,2
58662235,20200,17812.96589,20200,17812.96589,0.2899,622.71,549.124356,3051.69,2691.071777,1.134005427,8,1,36,5,0,2
58662401,8400,7407.371955,8400,7407.371955,0.2899,274.97,242.4767936,1094.75,965.3833867,1.134005427,8,1,36,9,1,2
58662659,7800,6878.273959,7800,6878.273959,0.2899,248.66,219.2758465,1239.33,1092.878367,1.134005427,8,1,36,7,0,4
58662970,35000,30864.04981,35000,30864.04981,0.1465,826.24,728.6032148,3490.11,3077.683683,1.134005427,8,1,60,15,1,4
58663078,3400,2998.221982,3400,2998.221982,0.1561,118.89,104.8407681,591.5,521.6024419,1.134005427,8,1,36,16,1,2
58663136,35000,30864.04981,15000,13227.44992,0.2899,471.3,415.6064765,1878.38,1656.411825,1.134005427,8,1,36,6,0,1
58663689,10500,9259.214944,10500,9259.214944,0.2899,346.4,305.4659102,1378.87,1215.928925,1.134005427,8,1,36,10,0,3
58663795,7000,6172.809963,7000,6172.809963,0.1999,260.11,229.3727999,3273.89,2887.014401,1.134005427,8,1,36,24,0,4
58663822,9350,8245.11045,9350,8245.11045,0.1757,336.02,296.3125148,1325.83,1169.156662,1.134005427,8,1,36,20,1,2
58664442,15000,13326.29964,15000,13326.29964,0.2899,500.3,444.4765139,1990.96,1768.808635,1.125593781,9,1,36,11,0,3
58672523,12000,10581.95994,12000,10581.95994,0.2899,268.7,236.9477196,1058.41,933.3376847,1.134005427,8,1,60,11,1,3
58673520,5000,4409.149974,5000,4409.149974,0.2899,154.14,135.9252754,614.65,542.0168062,1.134005427,8,1,36,3,0,3
58673915,28000,24875.75932,28000,24875.75932,0.1333,641.83,570.214593,2639.89,2345.33101,1.125593781,9,1,60,13,0,2
58673971,10000,8818.299947,10000,8818.299947,0.1333,338.54,298.5347264,1339.35,1181.079003,1.134005427,8,1,36,13,0,3
58674131,35000,31094.69915,35000,31094.69915,0.2899,790.82,702.5802852,3138.6,2788.394936,1.125593781,9,1,60,12,1,1
58682358,25000,22045.74987,25000,22045.74987,0.2899,521.03,459.4598821,2071.38,1826.605014,1.134005427,8,1,60,7,0,1
58682522,12000,10661.03971,12000,10661.03971,0.2099,324.58,288.3633557,1187.31,1054.829921,1.125593781,9,1,60,25,1,2
58682606,20000,17768.39951,20000,17768.39951,0.2899,628.39,558.2742285,2521.3,2239.973285,1.125593781,9,1,36,6,1,0
58682638,9600,8528.831767,9600,8528.831767,0.2899,309.72,275.1614349,1225.56,1088.811985,1.125593781,9,1,36,8,0,3
58683343,8000,7107.359806,8000,7107.359806,0.2899,263.93,234.4806842,1045.47,928.816432,1.125593781,9,1,36,10,1,2
58683820,34000,29982.21982,34000,29982.21982,0.2899,1053.87,929.3341765,4188.05,3693.148109,1.134005427,8,1,36,4,1,1
58692174,21325,18945.55598,21325,18945.55598,0.1786,539.9,479.6579449,2138.44,1899.832813,1.125593781,9,0,60,20,1,2
58693555,10000,8884.199757,10000,8884.199757,0.2899,225.95,200.7384935,41913.62,37236.89726,1.125593781,9,1,60,12,0,2
58712462,35000,30864.04981,35000,30864.04981,0.1825,893.54,787.9503735,3503.19,3089.218019,1.134005427,8,0,60,21,1,2
58713418,35000,30864.04981,8000,7054.639958,0.2899,263.93,232.7413905,1050.6,926.4505924,1.134005427,8,1,36,10,1,2
58713827,13800,12169.25393,13800,12169.25393,0.1919,359.43,316.956155,1782.44,1571.809056,1.134005427,8,1,60,23,1,4
58722891,12000,10581.95994,1000,881.8299947,0.2899,387.15,341.4004824,1535.28,1353.855954,1.134005427,8,1,36,8,0,3
58723275,28000,24691.23985,28000,24691.23985,0.2899,843.22,743.5766881,3356.33,2959.712466,1.134005427,8,1,36,1,0,3
58723451,7025,6194.855713,7025,6194.855713,0.1655,248.89,219.4786674,982.64,866.521426,1.134005427,8,1,60,17,1,2
58724121,20000,17636.59989,20000,17636.59989,0.1333,458.45,404.2749611,1345.73,1186.705079,1.134005427,8,0,60,13,0,4
58732611,10525,9518.971381,10525,9518.971381,0.2199,401.91,363.4935665,1581.92,1430.712704,1.105686694,0,1,36,26,1,1
58733021,10000,8818.299947,10000,8818.299947,0.2899,312.86,275.8893321,1242.67,1095.82368,1.134005427,8,1,36,5,0,2
58752133,24000,21163.91987,24000,21163.91987,0.2899,537.4,473.8954392,2133.21,1881.128563,1.134005427,8,1,60,11,1,3
58752135,14650,13015.35264,14650,13015.35264,0.2899,491.44,436.6051129,1955.43,1737.243073,1.125593781,9,1,36,12,1,1
58772284,13200,11727.14368,13200,11727.14368,0.2899,266.96,237.1725967,1021.55,907.5654262,1.125593781,9,1,60,5,0,4
58772447,13125,11574.01868,13125,11574.01868,0.1999,347.66,306.577016,1404.92,1238.900596,1.134005427,8,1,60,24,1,2
58772452,35000,30864.04981,7000,6172.809963,0.2899,216.98,191.3394723,865.1,762.8711284,1.134005427,8,1,36,4,1,2
58772648,10000,8818.299947,10000,8818.299947,0.2899,335.45,295.8098717,1362.95,1201.890191,1.134005427,8,1,36,12,1,1
58792137,7200,6349.175962,7200,6349.175962,0.2899,240.15,211.7714732,950.77,838.4175041,1.134005427,8,1,36,11,1,1
58792366,10800,9523.763943,10800,9523.763943,0.2899,360.22,317.6528007,41913.62,36960.6873,1.134005427,8,1,36,11,1,2
58832358,9500,8377.38495,9500,8377.38495,0.2899,294.47,259.6724785,1197.04,1055.585777,1.134005427,8,1,36,4,1,2
58832618,29700,26190.35084,29700,26190.35084,0.1699,1058.74,933.6286886,4291.03,3783.958962,1.134005427,8,1,36,18,0,2
58832658,12000,10581.95994,12000,10581.95994,0.2899,295.34,260.4396706,1416.02,1248.688909,1.134005427,8,1,60,17,1,4
58832822,3075,2731.891425,3075,2731.891425,0.1465,106.07,94.23470682,419.27,372.4878432,1.125593781,9,1,36,15,1,3
58842611,8000,7054.639958,8000,7054.639958,0.2899,258.1,227.6003216,1023.52,902.5706362,1.134005427,8,1,36,8,1,2
58852622,13000,11463.78993,1000,881.8299947,0.1465,448.43,395.4390245,1804.3,1591.085859,1.134005427,8,1,36,15,0,2
58912194,16150,14241.55441,16150,14241.55441,0.1757,406.34,358.3228,1609.6,1419.393559,1.134005427,8,1,60,19,1,0
58912217,35000,30864.04981,18000,15872.9399,0.2899,554.89,489.3186458,2205.78,1945.122966,1.134005427,8,1,36,3,1,1
58912248,20000,17636.59989,20000,17636.59989,0.2899,670.9,591.6197434,2747.05,2422.431087,1.134005427,8,1,36,12,1,2
58912678,12000,10661.03971,12000,10661.03971,0.2899,361.38,321.0572108,1080.59,960.0177416,1.125593781,9,1,36,1,1,3
58922468,34000,30206.27917,34000,30206.27917,0.1333,779.37,692.4078765,3054.53,2713.705468,1.125593781,9,1,60,13,1,4
58932351,21100,18606.61289,21100,18606.61289,0.2899,426.73,376.3033136,1697.67,1497.056327,1.134005427,8,1,60,5,0,2
58932624,12000,10581.95994,12000,10581.95994,0.1999,317.86,280.2984821,1244.79,1097.693159,1.134005427,8,1,60,24,1,2
58943512,20000,17636.59989,20000,17636.59989,0.2299,563.7,497.087568,2203.71,1943.297578,1.134005427,8,1,60,27,1,1
58963729,9600,8465.567949,9600,8465.567949,0.2899,289.11,254.9458698,1150.77,1014.783503,1.134005427,8,1,36,1,0,3
58973351,12000,10581.95994,12000,10581.95994,0.2899,361.38,318.6757235,1438.43,1268.450719,1.134005427,8,1,36,1,0,3
58973372,7200,6349.175962,7200,6349.175962,0.2899,241.53,212.9883986,955.97,843.00302,1.134005427,8,1,36,12,0,0
58973453,28000,24691.23985,28000,24691.23985,0.2899,594.78,524.4948442,2348.04,2070.572101,1.134005427,8,1,60,8,0,2
58973735,28000,24691.23985,28000,24691.23985,0.2899,843.22,743.5766881,3364.6,2967.0052,1.134005427,8,1,36,1,0,4
58973835,4000,3527.319979,4000,3527.319979,0.2899,133.42,117.6537579,528.22,465.8002398,1.134005427,8,1,36,11,1,4
58993132,7850,6922.365458,7850,6922.365458,0.1919,288.51,254.4167718,1145.67,1010.28617,1.134005427,8,1,36,25,1,4
59003219,12000,10581.95994,1000,881.8299947,0.2899,239.09,210.8367334,951.52,839.0788766,1.134005427,8,1,60,4,0,3
59003504,5000,4442.099879,5000,4442.099879,0.2899,163.67,145.4076974,651.63,578.9211088,1.125593781,9,1,36,9,1,1
59003675,21000,18656.81949,21000,18656.81949,0.2899,470.22,417.752841,1845.03,1639.161508,1.125593781,9,1,60,11,0,1
59013213,28000,24691.23985,28000,24691.23985,0.2899,557.88,491.9553174,2208.93,1947.90073,1.134005427,8,1,60,4,1,3
59013566,30000,26454.89984,30000,26454.89984,0.2899,929.89,820.0048938,3707.46,3269.349432,1.134005427,8,1,36,4,1,2
59013702,22875,20171.86113,22875,20171.86113,0.1699,568.38,501.2145324,2251.93,1985.81942,1.134005427,8,1,60,18,0,2
59023121,31000,27336.72984,31000,27336.72984,0.1825,791.42,697.8978944,3102.82,2736.159744,1.134005427,8,1,60,25,1,3
59023763,15000,13227.44992,15000,13227.44992,0.1465,517.42,456.2764759,2057.47,1814.338759,1.134005427,8,1,36,15,1,4
59033248,6000,5330.519854,6000,5330.519854,0.2899,180.69,160.5286054,720.99,640.5419183,1.125593781,9,1,36,1,1,1
59033713,15000,13227.44992,15000,13227.44992,0.2899,457.97,403.8516827,1829.14,1612.990517,1.134005427,8,1,36,2,0,1
59069306,20000,17768.39951,20000,17768.39951,0.2899,451.9,401.476987,1779.4,1580.854505,1.125593781,9,1,60,12,1,4
59069425,25000,22045.74987,25000,22045.74987,0.2899,651.14,574.1947827,2577.91,2273.278362,1.134005427,8,1,60,23,1,3
59069460,18000,15872.9399,18000,15872.9399,0.1999,476.79,420.4477232,1867.18,1646.53533,1.134005427,8,1,60,24,1,3
59069899,13425,11838.56768,13425,11838.56768,0.1757,482.46,425.4476992,1916.74,1690.238824,1.134005427,8,0,36,19,1,2
59070002,9000,7936.469952,9000,7936.469952,0.2899,301.91,266.2332937,1207.64,1064.933175,1.134005427,8,1,36,12,1,4
59070259,7000,6218.93983,7000,6218.93983,0.2899,229.14,203.5725532,41913.62,37236.89726,1.125593781,9,1,36,9,1,1
59070274,16875,14880.88116,16875,14880.88116,0.1919,439.52,387.5819193,1722.1,1518.599434,1.134005427,8,1,60,23,0,2
59071178,20000,17636.59989,20000,17636.59989,0.2899,602.3,531.1262058,2397.38,2114.081593,1.134005427,8,1,36,1,0,2
59071885,34800,30687.68382,34800,30687.68382,0.1999,921.8,812.8708891,3609.91,3183.326916,1.134005427,8,1,60,24,1,2
59072614,4000,3527.319979,4000,3527.319979,0.1561,139.86,123.3327431,562.9,496.382104,1.134005427,8,1,36,16,0,1
59073295,24000,21163.91987,24000,21163.91987,0.2899,1372.97,1210.726128,1943.93,1714.215782,1.134005427,8,1,60,6,0,1
59073400,15000,13326.29964,15000,13326.29964,0.2899,469.29,416.9266104,1870.58,1661.860638,1.125593781,9,0,36,5,1,2
59079910,25000,22210.49939,25000,22210.49939,0.2899,543.44,482.8029516,2158.5,1917.654518,1.125593781,9,1,60,9,0,1
59080338,10000,8884.199757,10000,8884.199757,0.2899,312.86,277.9510736,1240.48,1102.067211,1.125593781,9,1,36,5,0,2
59080831,10000,8884.199757,10000,8884.199757,0.2899,333.53,296.3147145,1333.95,1185.107827,1.125593781,9,1,60,11,1,3
59081323,8000,7107.359806,8000,7107.359806,0.2899,244.25,216.9965791,983.44,873.7077409,1.125593781,9,1,36,2,0,2
59082501,27000,23987.33934,27000,23987.33934,0.2899,883.82,785.2033429,3584.73,3184.74574,1.125593781,9,1,36,9,1,1
59082870,12000,10661.03971,12000,10661.03971,0.2899,387.15,343.9517936,1535.28,1363.97342,1.125593781,9,1,36,8,1,3
59083034,27625,24542.60183,27625,24542.60183,0.1699,984.77,874.8893395,3913.01,3476.396249,1.125593781,9,1,36,18,1,0
59089118,16000,14109.27992,16000,14109.27992,0.2899,1372.97,1210.726128,16133.81,14227.27759,1.134005427,8,1,36,7,0,4
59089201,15000,13227.44992,15000,13227.44992,0.2899,503.18,443.7192167,2002.14,1765.547106,1.134005427,8,1,36,12,1,0
59090170,12000,10852.984,12000,10852.984,0.1465,283.28,256.2027756,1196.6,1082.223388,1.105686694,0,1,60,15,1,2
59091170,23400,20789.02743,1000,888.4199757,0.2099,632.92,562.298771,2504.39,2224.950103,1.125593781,9,1,60,25,1,4
59092256,12000,10661.03971,12000,10661.03971,0.2899,1372.97,1219.773974,1556.59,1382.90565,1.125593781,9,1,36,9,1,1
59092264,7200,6396.623825,7200,6396.623825,0.2899,229.53,203.919037,41913.62,37236.89726,1.125593781,9,1,36,7,1,2
59092755,30000,26652.59927,30000,26652.59927,0.1333,687.68,610.9486489,2728.5,2424.053904,1.125593781,9,1,60,13,1,4
